Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
7/19/2023 15:22:45	0.00	0.08	0.00	0.02	0.00	0.00	0.00	0.04	0.10	100.00	0.00	22.46	0	82	0	1	0	0	0	0	82	126.79	0.60	0.44	0.94	1.50	1.85	-0.04	0.97	23.53	22.95
7/19/2023 15:22:48	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.03	0.10	100.00	0.01	22.45	0	100	0	0	0	0	0	0	100	126.73	0.60	0.52	1.01	1.41	1.77	-0.16	0.97	23.52	22.92
7/19/2023 15:22:51	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.03	0.13	100.00	0.00	22.45	0	127	0	0	0	0	0	0	127	126.80	0.61	0.46	1.10	1.34	1.85	-0.13	0.97	23.52	22.90
7/19/2023 15:22:54	0.00	0.08	0.00	0.02	0.00	0.00	0.00	0.02	0.10	100.00	0.01	22.45	0	76	0	1	0	0	0	0	77	126.80	0.64	0.53	0.99	1.31	1.73	-0.13	0.97	23.52	22.90
7/19/2023 15:22:57	0.00	0.10	0.00	0.02	0.00	0.00	0.00	0.02	0.12	100.00	0.01	22.46	0	103	0	1	0	0	0	0	103	126.84	0.67	0.42	1.04	1.34	1.83	-0.12	0.97	23.53	22.98
7/19/2023 15:25:14	0.00	0.00	0.33	0.61	0.00	0.00	0.00	0.39	0.94	100.00	0.00	22.49	0	0	147	18	0	0	0	0	165	126.30	2.86	1.32	1.90	8.68	3.05	3.84	0.97	23.67	23.20
7/19/2023 15:25:17	0.00	0.00	0.32	0.62	0.00	0.00	0.00	0.39	0.93	100.00	-0.00	22.49	0	0	143	18	0	0	0	0	161	126.35	2.83	1.14	2.04	8.73	3.07	3.82	0.97	23.66	23.20
7/19/2023 15:25:20	0.00	0.00	0.28	0.66	0.00	0.00	0.00	0.40	0.95	100.00	-0.00	22.48	0	0	127	20	0	0	0	0	147	126.34	2.88	1.16	1.99	8.77	3.18	3.84	0.97	23.67	23.20
7/19/2023 15:25:23	0.00	0.00	0.27	0.66	0.00	0.00	0.00	0.39	0.94	100.00	-0.00	22.48	0	0	124	20	0	0	0	0	144	126.27	2.83	1.19	2.06	8.63	3.12	3.77	0.97	23.67	23.20
7/19/2023 15:25:26	0.00	0.00	0.30	0.67	0.00	0.00	0.00	0.38	0.96	100.00	0.00	22.49	0	0	133	20	0	0	0	0	153	126.40	2.76	1.20	1.96	8.57	3.24	3.87	0.97	23.68	23.18
7/19/2023 15:25:29	0.00	0.00	0.29	0.62	0.00	0.00	0.00	0.39	0.92	100.00	-0.00	22.50	0	0	132	19	0	0	0	0	151	126.40	2.84	1.13	2.10	8.68	3.02	3.74	0.97	23.71	23.26
7/19/2023 15:25:32	0.00	0.00	0.25	0.68	0.00	0.00	0.00	0.39	0.93	100.00	-0.00	22.49	0	0	110	20	0	0	0	0	131	126.19	2.82	1.33	2.04	8.64	3.11	3.75	0.97	23.67	23.21
7/19/2023 15:25:35	0.00	0.00	0.33	0.62	0.00	0.00	0.00	0.38	0.95	100.00	-0.01	22.49	0	0	148	19	0	0	0	0	167	126.66	2.86	1.24	2.02	8.62	3.05	3.82	0.97	23.68	23.20
7/19/2023 15:25:38	0.00	0.01	0.34	0.60	0.00	0.00	0.00	0.39	0.95	100.00	0.01	22.48	0	5	154	18	0	0	0	0	177	126.39	2.83	1.07	2.09	8.71	3.08	3.84	0.97	23.69	23.21
7/19/2023 15:25:41	0.00	0.00	0.27	0.70	0.00	0.00	0.00	0.39	0.97	100.00	0.01	22.49	0	0	121	21	0	0	0	0	142	126.30	2.98	1.21	2.10	8.66	3.15	3.77	0.97	23.70	23.21
7/19/2023 15:27:28	0.29	0.00	1.58	0.44	0.00	0.00	0.00	0.34	2.32	100.00	0.00	22.51	155	0	713	13	0	0	0	0	881	125.51	4.40	1.35	2.90	12.12	4.08	7.98	0.97	23.77	23.39
7/19/2023 15:27:31	0.42	0.00	1.42	0.52	0.00	0.00	0.00	0.35	2.36	100.00	0.01	22.51	222	0	639	16	0	0	0	0	877	125.58	4.32	1.46	2.86	12.25	4.19	8.01	0.97	23.76	23.42
7/19/2023 15:27:34	0.25	0.00	1.58	0.47	0.00	0.00	0.00	0.36	2.30	100.00	0.00	22.53	130	0	711	14	0	0	0	0	855	125.57	4.46	1.46	2.94	12.35	4.09	8.02	0.97	23.78	23.42
7/19/2023 15:27:37	0.53	0.00	1.53	0.43	0.00	0.00	0.00	0.35	2.49	100.00	0.01	22.51	282	0	687	13	0	0	0	0	982	125.90	4.37	1.36	2.84	12.64	4.20	8.42	0.97	23.79	23.39
7/19/2023 15:27:40	0.36	0.00	1.63	0.45	0.00	0.00	0.00	0.36	2.43	100.00	0.00	22.51	189	0	733	13	0	0	0	0	936	125.91	4.51	1.55	2.74	12.69	4.24	8.44	0.97	23.80	23.44
7/19/2023 15:27:43	0.28	0.00	1.81	0.33	0.00	0.00	0.00	0.36	2.42	100.00	0.01	22.52	147	0	816	10	0	0	0	0	973	125.87	4.59	1.39	2.73	12.80	4.13	8.55	0.97	23.80	23.47
7/19/2023 15:27:46	0.15	0.00	1.86	0.34	0.00	0.00	0.00	0.37	2.34	100.00	0.01	22.54	77	0	835	10	0	0	0	0	923	125.99	4.64	1.45	2.62	12.69	4.14	8.43	0.97	23.80	23.44
7/19/2023 15:27:49	0.08	0.00	1.87	0.30	0.00	0.00	0.00	0.38	2.26	100.00	0.00	22.54	44	0	842	9	0	0	0	0	896	125.81	4.58	1.50	2.51	12.63	4.02	8.29	0.97	23.80	23.38
7/19/2023 15:27:52	0.28	0.00	1.78	0.28	0.00	0.00	0.00	0.35	2.34	100.00	0.01	22.51	147	0	803	8	0	0	0	0	958	125.57	4.44	1.35	2.70	12.51	3.95	8.31	0.97	23.79	23.44
7/19/2023 15:27:55	0.16	0.00	1.74	0.36	0.00	0.00	0.00	0.36	2.26	100.00	0.00	22.51	82	0	783	11	0	0	0	0	877	125.79	4.49	1.38	2.57	12.31	4.09	8.10	0.97	23.80	23.45
7/19/2023 15:29:51	0.55	0.00	2.16	0.07	0.00	0.00	0.00	0.36	2.78	100.00	0.00	22.56	289	0	972	2	0	0	0	0	1263	126.40	4.79	1.38	2.86	14.00	3.99	9.75	0.97	23.89	23.63
7/19/2023 15:29:55	0.52	0.00	2.14	0.03	0.00	0.00	0.00	0.40	2.69	100.00	0.01	22.55	275	0	964	1	0	0	0	0	1240	126.43	4.72	1.30	2.75	14.35	3.93	9.72	0.97	23.85	23.61
7/19/2023 15:29:58	0.84	0.00	1.99	0.04	0.00	0.00	0.00	0.37	2.87	100.00	0.00	22.55	447	0	894	1	0	0	0	0	1342	126.57	4.54	1.43	2.86	14.25	3.91	9.90	0.97	23.85	23.64
7/19/2023 15:30:01	0.98	0.00	2.02	0.00	0.00	0.00	0.00	0.33	3.01	100.00	0.01	22.56	521	0	911	0	0	0	0	0	1432	126.07	4.54	1.36	2.92	14.16	3.91	10.12	0.97	23.85	23.67
7/19/2023 15:30:04	0.87	0.00	2.16	0.00	0.00	0.00	0.00	0.31	3.03	100.00	0.01	22.55	463	0	970	0	0	0	0	0	1434	126.31	4.70	1.37	2.89	13.96	3.92	10.19	0.97	23.85	23.69
7/19/2023 15:30:06	0.60	0.00	2.13	0.06	0.00	0.00	0.00	0.37	2.79	100.00	0.01	22.58	317	0	958	2	0	0	0	0	1277	126.32	4.73	1.52	2.92	14.19	3.89	9.81	0.97	23.91	23.64
7/19/2023 15:30:10	0.69	0.00	2.03	0.07	0.00	0.00	0.00	0.37	2.80	100.00	0.02	22.56	368	0	914	2	0	0	0	0	1284	126.64	4.63	1.39	2.88	14.15	3.94	9.76	0.98	23.86	23.61
7/19/2023 15:30:13	0.60	0.00	2.17	0.01	0.00	0.00	0.00	0.37	2.78	100.00	0.02	22.56	318	0	976	0	0	0	0	0	1294	126.19	4.72	1.33	2.91	14.23	3.86	9.82	0.98	23.85	23.64
7/19/2023 15:30:16	0.80	0.00	2.00	0.07	0.00	0.00	0.00	0.37	2.86	100.00	0.01	22.56	422	0	898	2	0	0	0	0	1322	126.74	4.61	1.33	3.02	14.34	3.93	9.88	0.97	23.86	23.66
7/19/2023 15:30:19	0.56	0.00	2.06	0.12	0.00	0.00	0.00	0.36	2.74	100.00	0.02	22.56	298	0	927	4	0	0	0	0	1228	126.40	4.72	1.34	3.01	13.84	3.95	9.54	0.97	23.85	23.63
7/19/2023 15:32:04	0.00	0.00	0.54	0.43	0.00	0.00	0.00	0.38	0.97	100.00	0.00	22.58	0	0	242	13	0	0	0	0	255	126.67	3.09	1.13	1.69	8.79	2.87	3.98	0.97	23.92	23.79
7/19/2023 15:32:08	0.00	0.00	0.59	0.45	0.00	0.00	0.00	0.35	1.04	100.00	-0.00	22.57	0	0	266	14	0	0	0	0	279	126.69	3.14	1.16	1.74	8.63	2.95	4.09	0.97	23.91	23.76
7/19/2023 15:32:11	0.00	0.00	0.56	0.46	0.00	0.00	0.00	0.37	1.02	100.00	-0.00	22.56	0	0	251	14	0	0	0	0	265	126.41	3.10	1.13	1.63	8.83	3.03	4.13	0.97	23.91	23.79
7/19/2023 15:32:14	0.00	0.00	0.44	0.53	0.00	0.00	0.00	0.40	0.97	100.00	-0.00	22.58	0	0	197	16	0	0	0	0	213	126.67	3.06	1.31	1.65	8.99	3.04	4.04	0.97	23.94	23.81
7/19/2023 15:32:17	0.00	0.00	0.47	0.48	0.00	0.00	0.00	0.39	0.95	100.00	-0.00	22.58	0	0	211	15	0	0	0	0	226	126.33	3.09	1.20	1.59	8.92	2.96	3.97	0.97	23.95	23.78
7/19/2023 15:32:20	0.00	0.00	0.48	0.51	0.00	0.00	0.00	0.39	1.00	100.00	-0.00	22.60	0	0	218	15	0	0	0	0	234	126.63	3.03	1.24	1.70	8.89	3.05	4.09	0.97	23.95	23.78
7/19/2023 15:32:23	0.00	0.00	0.44	0.54	0.00	0.00	0.00	0.40	0.98	100.00	0.00	22.57	0	0	199	16	0	0	0	0	215	126.28	3.02	1.19	1.61	8.97	3.13	4.07	0.97	23.92	23.81
7/19/2023 15:32:26	0.00	0.00	0.59	0.43	0.00	0.00	0.00	0.38	1.02	100.00	0.00	22.56	0	0	267	13	0	0	0	0	280	126.46	3.01	1.21	1.80	8.97	2.91	4.22	0.97	23.93	23.76
7/19/2023 15:32:29	0.00	0.00	0.60	0.42	0.00	0.00	0.00	0.38	1.02	100.00	0.00	22.59	0	0	271	13	0	0	0	0	283	126.30	3.05	1.02	1.63	8.94	3.02	4.22	0.97	23.94	23.81
7/19/2023 15:32:32	0.00	0.00	0.61	0.45	0.00	0.00	0.00	0.36	1.06	100.00	0.00	22.58	0	0	274	13	0	0	0	0	287	127.03	3.13	1.27	1.66	8.70	2.98	4.18	0.97	23.94	23.78
7/19/2023 15:33:57	0.00	0.00	0.56	0.42	0.00	0.00	0.00	0.37	0.98	100.00	0.00	22.62	0	0	250	13	0	0	0	0	263	126.40	2.94	1.08	1.67	8.68	2.93	4.04	0.97	23.99	23.94
7/19/2023 15:34:00	0.00	0.00	0.64	0.37	0.00	0.00	0.00	0.36	1.01	100.00	-0.00	22.63	0	0	290	11	0	0	0	0	301	126.42	3.04	1.17	1.58	8.76	2.88	4.17	0.97	24.00	23.97
7/19/2023 15:34:03	0.00	0.00	0.47	0.52	0.00	0.00	0.00	0.39	1.00	100.00	-0.00	22.60	0	0	213	16	0	0	0	0	229	126.39	3.10	1.34	1.63	8.98	3.04	4.09	0.97	23.97	23.91
7/19/2023 15:34:06	0.00	0.00	0.52	0.48	0.00	0.00	0.00	0.38	1.00	100.00	0.00	22.62	0	0	235	14	0	0	0	0	249	126.69	3.14	1.23	1.56	8.91	3.02	4.09	0.97	23.96	23.90
7/19/2023 15:34:09	0.00	0.00	0.55	0.47	0.00	0.00	0.00	0.37	1.02	100.00	0.01	22.62	0	0	248	14	0	0	0	0	262	126.56	3.06	1.16	1.74	8.72	2.99	4.09	0.97	23.98	23.96
7/19/2023 15:34:12	0.00	0.00	0.55	0.50	0.00	0.00	0.00	0.37	1.05	100.00	0.00	22.62	0	0	246	15	0	0	0	0	261	126.83	3.11	1.20	1.71	8.85	3.07	4.18	0.97	23.99	23.94
7/19/2023 15:34:15	0.00	0.00	0.54	0.46	0.00	0.00	0.00	0.39	1.00	100.00	0.01	22.63	0	0	242	14	0	0	0	0	256	126.43	3.13	1.21	1.56	9.00	3.00	4.14	0.97	24.00	23.97
7/19/2023 15:34:18	0.00	0.00	0.54	0.43	0.00	0.00	0.00	0.39	0.98	100.00	0.00	22.62	0	0	244	13	0	0	0	0	257	126.47	3.08	1.18	1.57	8.94	2.92	4.07	0.97	23.98	23.91
7/19/2023 15:34:21	0.00	0.00	0.60	0.49	0.00	0.00	0.00	0.36	1.09	100.00	-0.00	22.62	0	0	269	15	0	0	0	0	283	126.65	3.17	1.28	1.67	8.78	3.11	4.27	0.97	23.98	23.91
7/19/2023 15:34:24	0.00	0.00	0.56	0.48	0.00	0.00	0.00	0.38	1.04	100.00	0.00	22.63	0	0	252	14	0	0	0	0	266	126.65	3.14	1.21	1.66	8.92	3.03	4.18	0.97	23.98	23.96
7/19/2023 15:36:05	0.00	0.00	1.12	0.35	0.00	0.00	0.00	0.38	1.47	100.00	0.00	22.63	0	0	506	11	0	0	0	0	516	126.58	3.54	1.24	2.04	10.43	3.36	5.83	0.97	24.04	24.07
7/19/2023 15:36:08	0.00	0.00	1.08	0.44	0.00	0.00	0.00	0.39	1.52	100.00	0.01	22.66	0	0	487	13	0	0	0	0	500	126.54	3.61	1.37	2.16	10.58	3.49	5.93	0.97	24.06	24.10
7/19/2023 15:36:11	0.00	0.00	1.20	0.33	0.00	0.00	0.00	0.38	1.53	100.00	0.00	22.63	0	0	540	10	0	0	0	0	550	126.48	3.62	1.23	1.97	10.60	3.44	6.05	0.97	24.03	24.10
7/19/2023 15:36:14	0.00	0.00	1.19	0.37	0.00	0.00	0.00	0.37	1.55	100.00	0.01	22.63	0	0	534	11	0	0	0	0	545	126.33	3.71	1.33	2.17	10.44	3.36	5.95	0.97	24.03	24.07
7/19/2023 15:36:17	0.00	0.00	1.18	0.34	0.00	0.00	0.00	0.38	1.53	100.00	0.01	22.64	0	0	532	10	0	0	0	0	543	126.76	3.60	1.23	2.12	10.48	3.39	5.97	0.97	24.02	24.06
7/19/2023 15:36:20	0.00	0.00	1.17	0.39	0.00	0.00	0.00	0.37	1.56	100.00	-0.00	22.63	0	0	525	12	0	0	0	0	536	126.33	3.67	1.20	2.11	10.47	3.52	6.00	0.97	24.04	24.09
7/19/2023 15:36:23	0.00	0.00	1.11	0.41	0.00	0.00	0.00	0.38	1.52	100.00	0.01	22.67	0	0	498	12	0	0	0	0	510	126.61	3.67	1.17	2.00	10.48	3.54	5.88	0.97	24.06	24.13
7/19/2023 15:36:26	0.00	0.00	1.09	0.41	0.00	0.00	0.00	0.39	1.50	100.00	0.00	22.63	0	0	491	12	0	0	0	0	503	126.34	3.53	1.29	2.09	10.57	3.49	5.93	0.97	24.03	24.09
7/19/2023 15:36:29	0.00	0.00	1.12	0.37	0.00	0.00	0.00	0.39	1.49	100.00	-0.00	22.64	0	0	505	11	0	0	0	0	516	126.20	3.60	1.26	2.08	10.56	3.40	5.89	0.97	24.04	24.10
7/19/2023 15:36:32	0.00	0.00	1.21	0.30	0.00	0.00	0.00	0.37	1.51	100.00	0.00	22.64	0	0	546	9	0	0	0	0	555	126.27	3.59	1.22	2.13	10.44	3.28	5.93	0.97	24.03	24.05
7/19/2023 15:38:14	0.44	0.27	1.54	0.38	0.00	0.00	0.00	0.43	2.63	100.00	0.00	22.67	233	268	694	11	0	0	0	0	1206	126.29	4.58	1.34	3.71	13.83	4.82	8.55	0.97	24.08	24.22
7/19/2023 15:38:17	0.59	0.13	1.38	0.46	0.00	0.00	0.00	0.44	2.56	100.00	0.00	22.70	314	127	622	14	0	0	0	0	1076	125.75	4.43	1.31	3.37	13.92	4.55	8.62	0.97	24.13	24.25
7/19/2023 15:38:20	0.57	0.00	1.27	0.62	0.00	0.00	0.00	0.43	2.46	100.00	-0.01	22.66	302	0	573	19	0	0	0	0	893	125.79	4.43	1.30	3.06	13.49	4.45	8.46	0.97	24.07	24.25
7/19/2023 15:38:23	0.50	0.09	1.60	0.32	0.00	0.00	0.00	0.40	2.51	100.00	-0.01	22.68	264	90	721	10	0	0	0	0	1084	126.17	4.43	1.35	3.22	13.43	4.20	8.58	0.97	24.08	24.24
7/19/2023 15:38:26	0.28	0.03	1.58	0.39	0.00	0.00	0.00	0.45	2.28	100.00	-0.01	22.67	148	29	710	12	0	0	0	0	899	125.95	4.46	1.34	3.01	13.51	4.08	8.31	0.97	24.08	24.22
7/19/2023 15:38:29	0.19	0.05	1.68	0.31	0.00	0.00	0.00	0.45	2.22	100.00	-0.01	22.67	98	48	755	9	0	0	0	0	910	126.14	4.47	1.26	2.97	13.54	4.01	8.26	0.97	24.07	24.22
7/19/2023 15:38:32	0.29	0.04	1.66	0.32	0.00	0.00	0.00	0.42	2.30	100.00	0.00	22.70	153	39	746	9	0	0	0	0	947	126.00	4.44	1.27	2.99	13.29	4.02	8.32	0.97	24.12	24.25
7/19/2023 15:38:35	0.38	0.00	1.51	0.38	0.00	0.00	0.00	0.43	2.27	100.00	-0.01	22.67	201	0	682	11	0	0	0	0	894	125.83	4.32	1.25	2.64	13.28	4.10	8.29	0.97	24.08	24.27
7/19/2023 15:38:38	0.35	0.00	1.47	0.40	0.00	0.00	0.00	0.43	2.23	100.00	-0.01	22.68	187	0	662	12	0	0	0	0	861	125.91	4.28	1.37	2.59	13.16	4.08	8.17	0.97	24.08	24.24
7/19/2023 15:38:41	0.33	0.00	1.56	0.36	0.00	0.00	0.00	0.41	2.26	100.00	-0.01	22.67	174	0	704	11	0	0	0	0	889	125.86	4.33	1.34	2.69	12.99	4.01	8.20	0.97	24.07	24.24
7/19/2023 15:40:37	0.72	0.00	1.71	0.32	0.00	0.00	0.00	0.45	2.75	100.00	0.00	22.71	380	0	771	10	0	0	0	0	1161	124.91	4.67	1.42	2.88	14.85	4.34	9.72	0.97	24.12	24.39
7/19/2023 15:40:41	0.86	0.00	1.54	0.38	0.00	0.00	0.00	0.46	2.78	100.00	-0.00	22.70	454	0	694	12	0	0	0	0	1159	124.76	4.57	1.35	3.09	14.97	4.35	9.67	0.97	24.13	24.40
7/19/2023 15:40:44	0.61	0.00	1.79	0.31	0.00	0.00	0.00	0.46	2.71	100.00	0.00	22.70	326	0	806	9	0	0	0	0	1141	124.53	4.77	1.29	3.15	14.94	4.24	9.67	0.97	24.13	24.40
7/19/2023 15:40:47	0.82	0.00	1.61	0.36	0.00	0.00	0.00	0.45	2.80	100.00	-0.00	22.71	437	0	726	11	0	0	0	0	1174	124.42	4.63	1.27	3.08	14.97	4.37	9.73	0.97	24.12	24.39
7/19/2023 15:40:49	0.59	0.00	1.82	0.34	0.00	0.00	0.00	0.44	2.75	100.00	-0.01	22.71	315	0	818	10	0	0	0	0	1143	124.78	4.83	1.46	3.13	14.79	4.29	9.71	0.97	24.13	24.42
7/19/2023 15:40:52	0.68	0.00	1.69	0.33	0.00	0.00	0.00	0.46	2.70	100.00	-0.01	22.71	360	0	762	10	0	0	0	0	1132	124.72	4.65	1.44	2.99	14.85	4.25	9.60	0.97	24.15	24.39
7/19/2023 15:40:56	0.85	0.00	1.65	0.31	0.00	0.00	0.00	0.43	2.82	100.00	-0.00	22.71	451	0	743	9	0	0	0	0	1203	124.83	4.59	1.35	3.11	14.81	4.26	9.74	0.97	24.12	24.39
7/19/2023 15:40:59	0.64	0.00	1.82	0.31	0.00	0.00	0.00	0.44	2.77	100.00	-0.01	22.70	339	0	821	9	0	0	0	0	1169	124.75	4.79	1.44	3.16	14.82	4.23	9.75	0.97	24.13	24.40
7/19/2023 15:41:01	0.69	0.00	1.69	0.39	0.00	0.00	0.00	0.44	2.77	100.00	-0.00	22.71	368	3	759	12	0	0	0	0	1141	125.01	4.75	1.39	3.25	14.74	4.33	9.62	0.97	24.13	24.39
7/19/2023 15:41:04	0.46	0.01	1.76	0.40	0.00	0.00	0.00	0.46	2.62	100.00	-0.00	22.71	244	11	791	12	0	0	0	0	1057	124.65	4.83	1.39	3.21	14.74	4.31	9.40	0.97	24.12	24.40
7/19/2023 15:44:28	0.00	0.00	0.54	0.34	0.00	0.00	0.00	0.43	0.88	100.00	0.00	22.77	0	0	243	10	0	0	0	0	253	127.48	2.78	1.08	1.47	9.34	2.84	4.15	0.97	24.22	24.61
7/19/2023 15:44:31	0.00	0.00	0.47	0.38	0.00	0.00	0.00	0.45	0.85	100.00	0.00	22.77	0	0	211	11	0	0	0	0	223	127.00	2.76	1.05	1.49	9.49	2.89	4.11	0.97	24.22	24.58
7/19/2023 15:44:34	0.00	0.00	0.58	0.31	0.00	0.00	0.00	0.43	0.88	100.00	0.00	22.78	0	0	260	9	0	0	0	0	269	126.93	2.77	1.07	1.52	9.43	2.78	4.22	0.97	24.22	24.62
7/19/2023 15:44:37	0.00	0.00	0.59	0.36	0.00	0.00	0.00	0.42	0.95	100.00	0.01	22.77	0	0	267	11	0	0	0	0	278	126.99	2.87	1.19	1.56	9.40	2.89	4.33	0.97	24.23	24.61
7/19/2023 15:44:40	0.00	0.00	0.45	0.43	0.00	0.00	0.00	0.46	0.87	100.00	-0.00	22.78	0	0	201	13	0	0	0	0	213	126.79	2.81	1.04	1.52	9.68	3.00	4.19	0.97	24.22	24.61
7/19/2023 15:44:43	0.00	0.00	0.44	0.44	0.00	0.00	0.00	0.45	0.88	100.00	0.01	22.79	0	0	197	13	0	0	0	0	211	127.32	2.79	1.16	1.70	9.55	2.89	4.13	0.97	24.28	24.67
7/19/2023 15:44:46	0.00	0.00	0.51	0.36	0.00	0.00	0.00	0.45	0.87	100.00	-0.00	22.77	0	0	230	11	0	0	0	0	241	127.14	2.74	1.09	1.48	9.62	2.90	4.25	0.97	24.22	24.61
7/19/2023 15:44:49	0.00	0.00	0.54	0.39	0.00	0.00	0.00	0.44	0.93	100.00	-0.01	22.78	0	0	244	12	0	0	0	0	256	127.22	2.80	1.06	1.54	9.56	3.01	4.35	0.97	24.22	24.61
7/19/2023 15:44:52	0.00	0.00	0.55	0.32	0.00	0.00	0.00	0.44	0.88	100.00	-0.01	22.77	0	0	248	10	0	0	0	0	258	126.78	2.75	1.06	1.59	9.49	2.78	4.20	0.97	24.22	24.64
7/19/2023 15:44:55	0.00	0.00	0.50	0.43	0.00	0.00	0.00	0.44	0.93	100.00	-0.00	22.78	0	0	224	13	0	0	0	0	237	127.11	2.74	1.14	1.65	9.55	3.02	4.32	0.97	24.26	24.67
7/19/2023 15:46:15	0.00	0.00	0.04	0.03	0.00	0.00	0.00	0.01	0.07	100.00	0.00	22.80	0	0	17	1	0	0	0	0	18	127.10	0.75	0.43	0.76	1.17	1.50	-0.01	0.97	24.26	24.68
